fecha,hora_24,lecturas,consumo_real_kwh,consumo_reportado_kwh,hora_ampm
2026-02-12,23,5117,22350.8,22162.62,11 PM
2026-02-13,0,5118,17786.6,17530.92,12 AM
2026-02-13,1,5118,18607.4,18319.23,1 AM
2026-02-13,2,5118,18643.74,18347.31,2 AM
2026-02-13,3,5118,18163.71,17922.87,3 AM
2026-02-13,4,5118,17975.37,17722.03,4 AM
2026-02-13,5,5118,18831.81,18484.78,5 AM
2026-02-13,6,5118,21159.92,20714.89,6 AM
2026-02-13,7,5118,22378.75,22080.79,7 AM
2026-02-13,8,5118,22800.57,22444.99,8 AM
2026-02-13,9,5118,21773.18,21285.14,9 AM
2026-02-13,10,5118,20541.23,20101.4,10 AM
2026-02-13,11,5118,19045.67,18621.71,11 AM
2026-02-13,12,5118,17786.55,17419.16,12 PM
2026-02-13,13,5118,17223.87,16874.44,1 PM
2026-02-13,14,5118,16786.34,16433.16,2 PM
2026-02-13,15,5118,17081.74,16782.84,3 PM
2026-02-13,16,5118,17411.62,17022.29,4 PM
2026-02-13,17,5118,18536.61,18149.19,5 PM
2026-02-13,18,5118,20502.5,20148.51,6 PM
2026-02-13,19,5118,22264.99,21953.34,7 PM
2026-02-13,20,5118,23866.76,23591.6,8 PM
2026-02-13,21,5118,24630.22,24379.77,9 PM
2026-02-13,22,5118,24118.12,23891.18,10 PM
2026-02-13,23,5118,22207.87,22004.82,11 PM
2026-02-14,0,5121,17994.62,17767.63,12 AM
2026-02-14,1,5121,19803.91,19586.57,1 AM
2026-02-14,2,5121,20775.67,20556.9,2 AM
2026-02-14,3,5121,20625.12,20425.52,3 AM
2026-02-14,4,5121,20043.87,19842.09,4 AM
2026-02-14,5,5121,19728.73,19497.09,5 AM
2026-02-14,6,5121,20358.03,20052.03,6 AM
2026-02-14,7,5121,21210.78,20896.52,7 AM
2026-02-14,8,5121,22134.97,21880.2,8 AM
2026-02-14,9,5121,21463.18,21175.57,9 AM
2026-02-14,10,5121,21036.46,20728.51,10 AM
2026-02-14,11,5121,19827.0,19525.31,11 AM
2026-02-14,12,5121,18676.88,18296.72,12 PM
2026-02-14,13,5121,17482.19,17040.51,1 PM
2026-02-14,14,5121,16238.13,15785.27,2 PM
2026-02-14,15,5121,16114.48,15669.89,3 PM
2026-02-14,16,5121,16379.5,15949.4,4 PM
2026-02-14,17,5121,17320.34,16923.04,5 PM
2026-02-14,18,5121,19566.26,19177.87,6 PM
2026-02-14,19,5121,21967.1,21602.48,7 PM
2026-02-14,20,5121,24588.68,24257.13,8 PM
2026-02-14,21,5121,26713.83,26412.23,9 PM
2026-02-14,22,5121,27704.42,27464.83,10 PM
2026-02-14,23,5121,27059.43,26747.86,11 PM
2026-02-15,0,5127,18599.03,18266.69,12 AM
2026-02-15,1,5127,20871.48,20508.99,1 AM
2026-02-15,2,5127,22383.83,22087.91,2 AM
2026-02-15,3,5127,22826.79,22451.32,3 AM
2026-02-15,4,5127,22393.17,22019.09,4 AM
2026-02-15,5,5127,21874.24,21440.5,5 AM
2026-02-15,6,5127,21725.52,21230.52,6 AM
2026-02-15,7,5127,21631.97,21143.78,7 AM
2026-02-15,8,5127,21839.03,21336.83,8 AM
2026-02-15,9,5127,20829.13,20265.14,9 AM
2026-02-15,10,5127,19590.29,19146.66,10 AM
2026-02-15,11,5127,18130.45,17803.05,11 AM
2026-02-15,12,5127,16878.96,16563.74,12 PM
2026-02-15,13,5127,15768.06,15404.98,1 PM
2026-02-15,14,5127,15388.58,15061.5,2 PM
2026-02-15,15,5127,15274.01,14893.18,3 PM
2026-02-15,16,5127,15504.83,15119.67,4 PM
2026-02-15,17,5127,16210.4,15873.46,5 PM
2026-02-15,18,5127,18225.22,17882.18,6 PM
2026-02-15,19,5127,20698.63,20418.95,7 PM
2026-02-15,20,5127,23701.02,23398.92,8 PM
2026-02-15,21,5127,26754.89,26383.83,9 PM
2026-02-15,22,5127,28684.76,28277.0,10 PM
2026-02-15,23,5127,29258.25,28879.19,11 PM
2026-02-16,0,5129,18131.46,17929.98,12 AM
2026-02-16,1,5129,19136.53,18905.52,1 AM
2026-02-16,2,5129,19085.13,18824.03,2 AM
2026-02-16,3,5129,18662.6,18394.75,3 AM
2026-02-16,4,5129,18694.89,18411.35,4 AM
2026-02-16,5,5129,20012.99,19621.9,5 AM
2026-02-16,6,5129,22533.32,22051.45,6 AM
2026-02-16,7,5129,23992.86,23452.18,7 AM
2026-02-16,8,5129,24519.22,23881.61,8 AM
2026-02-16,9,5129,22822.92,22136.8,9 AM
2026-02-16,10,5129,21506.77,20720.69,10 AM
2026-02-16,11,5129,19900.51,19222.56,11 AM
2026-02-16,12,5129,18162.14,17572.38,12 PM
2026-02-16,13,5129,17109.64,16600.53,1 PM
2026-02-16,14,5129,16994.28,16583.59,2 PM
2026-02-16,15,5129,16997.56,16601.25,3 PM
2026-02-16,16,5129,17318.72,16935.87,4 PM
2026-02-16,17,5129,18446.34,18188.53,5 PM
2026-02-16,18,5129,20530.03,20264.19,6 PM
2026-02-16,19,5129,22460.55,22192.63,7 PM
2026-02-16,20,5129,24156.68,23859.63,8 PM
2026-02-16,21,5129,25410.81,25085.4,9 PM
2026-02-16,22,5129,24802.1,24497.17,10 PM
2026-02-16,23,5129,22829.0,22483.81,11 PM
2026-02-17,0,5131,17947.56,17744.36,12 AM
2026-02-17,1,5131,18852.09,18702.54,1 AM
2026-02-17,2,5131,18828.6,18655.33,2 AM
2026-02-17,3,5131,18214.95,18021.73,3 AM
2026-02-17,4,5131,18054.49,17887.05,4 AM
2026-02-17,5,5131,18800.96,18628.06,5 AM
2026-02-17,6,5131,20891.56,20675.12,6 AM
2026-02-17,7,5131,22349.98,22073.89,7 AM
2026-02-17,8,5131,23081.23,22761.15,8 AM
2026-02-17,9,5131,22122.86,21784.59,9 AM
2026-02-17,10,5131,21083.85,20745.95,10 AM
2026-02-17,11,5131,20090.31,19771.75,11 AM
2026-02-17,12,5131,18508.19,18231.32,12 PM
2026-02-17,13,5131,17315.16,17072.66,1 PM
2026-02-17,14,5131,16887.78,16638.6,2 PM
2026-02-17,15,5131,16946.39,16748.99,3 PM
2026-02-17,16,5131,17483.11,17287.52,4 PM
2026-02-17,17,5131,18534.93,18351.79,5 PM
2026-02-17,18,5131,20495.26,20305.3,6 PM
2026-02-17,19,5131,22643.34,22405.14,7 PM
2026-02-17,20,5131,24638.5,24364.21,8 PM
2026-02-17,21,5131,25399.17,25171.07,9 PM
2026-02-17,22,5131,24756.22,24561.02,10 PM
2026-02-17,23,5131,22584.47,22409.16,11 PM
2026-02-18,0,5135,17941.41,17794.57,12 AM
2026-02-18,1,5135,18787.81,18671.3,1 AM
2026-02-18,2,5135,18883.48,18789.91,2 AM
2026-02-18,3,5135,18408.88,18315.58,3 AM
2026-02-18,4,5135,18106.53,17980.73,4 AM
2026-02-18,5,5135,19012.11,18837.59,5 AM
2026-02-18,6,5135,21418.66,21168.93,6 AM
2026-02-18,7,5135,22795.42,22504.15,7 AM
2026-02-18,8,5135,23282.35,22933.59,8 AM
2026-02-18,9,5135,22110.19,21744.55,9 AM
2026-02-18,10,5135,20869.8,20555.01,10 AM
2026-02-18,11,5135,19208.99,18840.26,11 AM
2026-02-18,12,5135,17938.34,17587.39,12 PM
2026-02-18,13,5135,17385.35,17023.73,1 PM
2026-02-18,14,5135,17029.93,16689.48,2 PM
2026-02-18,15,5135,16892.56,16576.46,3 PM
2026-02-18,16,5135,17379.66,17115.59,4 PM
2026-02-18,17,5135,18560.86,18272.18,5 PM
2026-02-18,18,5135,20616.95,20323.39,6 PM
2026-02-18,19,5135,22441.76,22153.55,7 PM
2026-02-18,20,5135,24016.95,23798.33,8 PM
2026-02-18,21,5135,24992.39,24736.61,9 PM
2026-02-18,22,5135,24483.62,24270.28,10 PM
2026-02-18,23,5135,22470.09,22317.05,11 PM
2026-02-19,0,5138,17872.17,17776.43,12 AM
2026-02-19,1,5138,18801.31,18792.44,1 AM
2026-02-19,2,5138,18879.48,18783.74,2 AM
2026-02-19,3,5138,18370.83,18207.6,3 AM
2026-02-19,4,5138,18263.99,18022.78,4 AM
2026-02-19,5,5138,19239.48,18998.49,5 AM
2026-02-19,6,5138,21646.11,21329.63,6 AM
2026-02-19,7,5138,22863.71,22500.79,7 AM
2026-02-19,8,5138,23295.3,22810.09,8 AM
2026-02-19,9,5138,22040.03,21625.01,9 AM
2026-02-19,10,5138,20770.69,20403.31,10 AM
2026-02-19,11,5138,19302.37,18974.55,11 AM
2026-02-19,12,5138,17866.5,17561.63,12 PM
2026-02-19,13,5138,17234.37,16976.25,1 PM
2026-02-19,14,5138,16903.41,16634.06,2 PM
2026-02-19,15,5138,17065.79,16742.84,3 PM
2026-02-19,16,5138,17524.32,17176.59,4 PM
2026-02-19,17,5138,18459.24,17909.98,5 PM
2026-02-19,18,5138,20614.99,20025.15,6 PM
2026-02-19,19,5138,22427.38,21727.26,7 PM
2026-02-19,20,5138,23816.88,23132.8,8 PM
2026-02-19,21,5138,24890.46,24221.56,9 PM
2026-02-19,22,5138,24396.55,23782.59,10 PM
2026-02-19,23,5138,22347.12,21844.62,11 PM
2026-02-20,0,5143,18071.21,17646.4,12 AM
2026-02-20,1,5143,18991.24,18554.8,1 AM
2026-02-20,2,5143,19100.74,18683.99,2 AM
2026-02-20,3,5143,18708.98,18249.6,3 AM
2026-02-20,4,5143,18673.76,18077.36,4 AM
2026-02-20,5,5143,19803.8,19041.35,5 AM
2026-02-20,6,5143,22393.96,21465.66,6 AM
2026-02-20,7,5143,23782.14,23124.26,7 AM
2026-02-20,8,5143,24090.66,23545.47,8 AM
2026-02-20,9,5143,22427.78,22028.75,9 AM
2026-02-20,10,5143,21258.17,20935.45,10 AM
2026-02-20,11,5143,19176.25,18936.0,11 AM
2026-02-20,12,5143,17905.24,17733.98,12 PM
2026-02-20,13,5143,17206.61,17050.76,1 PM
2026-02-20,14,5143,17075.67,16906.66,2 PM
2026-02-20,15,5143,17596.13,17475.14,3 PM
2026-02-20,16,5143,17586.85,17446.06,4 PM
2026-02-20,17,5143,18530.66,18388.58,5 PM
2026-02-20,18,5143,20628.59,20421.96,6 PM
2026-02-20,19,5143,22525.82,22291.76,7 PM
2026-02-20,20,5143,24060.79,23744.28,8 PM
2026-02-20,21,5143,24832.13,24493.56,9 PM
2026-02-20,22,5143,24529.38,24286.91,10 PM
2026-02-20,23,5143,22507.68,22253.19,11 PM
2026-02-21,0,5144,18420.5,18229.35,12 AM
2026-02-21,1,5144,20320.37,20080.28,1 AM
2026-02-21,2,5144,21241.47,20961.64,2 AM
2026-02-21,3,5144,21230.23,20962.81,3 AM
2026-02-21,4,5144,20862.51,20678.67,4 AM
2026-02-21,5,5144,20664.55,20491.79,5 AM
2026-02-21,6,5144,21572.34,21396.75,6 AM
2026-02-21,7,5144,22495.05,22318.62,7 AM
2026-02-21,8,5144,23303.72,23104.69,8 AM
2026-02-21,9,5144,22576.15,22420.73,9 AM
2026-02-21,10,5144,21785.8,21689.58,10 AM
2026-02-21,11,5144,20561.51,20478.64,11 AM
2026-02-21,12,5144,18978.68,18831.57,12 PM
2026-02-21,13,5144,17542.81,17375.55,1 PM
2026-02-21,14,5144,16353.58,16190.52,2 PM
2026-02-21,15,5144,16368.07,16244.55,3 PM
2026-02-21,16,5144,16588.81,16497.02,4 PM
2026-02-21,17,5144,17443.08,17328.86,5 PM
2026-02-21,18,5144,19651.03,19501.04,6 PM
2026-02-21,19,5144,22354.53,22214.98,7 PM
2026-02-21,20,5144,25066.94,24901.21,8 PM
2026-02-21,21,5144,27376.84,27190.13,9 PM
2026-02-21,22,5144,28501.63,28191.06,10 PM
2026-02-21,23,5144,27755.1,27428.34,11 PM
2026-02-22,0,5150,18848.66,18689.15,12 AM
2026-02-22,1,5150,21075.53,20920.37,1 AM
2026-02-22,2,5150,22393.77,22227.66,2 AM
2026-02-22,3,5150,22803.29,22628.08,3 AM
2026-02-22,4,5150,22522.47,22291.47,4 AM
2026-02-22,5,5150,21730.54,21523.17,5 AM
2026-02-22,6,5150,21649.95,21454.3,6 AM
2026-02-22,7,5150,21411.78,21260.53,7 AM
2026-02-22,8,5150,21740.4,21644.21,8 AM
2026-02-22,9,5150,21002.23,20938.84,9 AM
2026-02-22,10,5150,19931.53,19885.12,10 AM
2026-02-22,11,5150,18499.76,18495.12,11 AM
2026-02-22,12,5150,17303.33,17240.14,12 PM
2026-02-22,13,5150,16147.64,16088.71,1 PM
2026-02-22,14,5150,15271.25,15212.97,2 PM
2026-02-22,15,5150,15282.27,15227.15,3 PM
2026-02-22,16,5150,15527.8,15484.8,4 PM
2026-02-22,17,5150,16259.6,16220.61,5 PM
2026-02-22,18,5150,18650.53,18590.4,6 PM
2026-02-22,19,5150,21254.89,21135.93,7 PM
2026-02-22,20,5150,24273.56,24068.22,8 PM
2026-02-22,21,5150,27238.94,27033.84,9 PM
2026-02-22,22,5150,29248.94,28960.45,10 PM
2026-02-22,23,5150,29537.95,29132.45,11 PM
2026-02-23,0,5154,18320.73,18130.32,12 AM
2026-02-23,1,5154,19273.58,18950.96,1 AM
2026-02-23,2,5154,19311.7,19005.95,2 AM
2026-02-23,3,5154,18862.11,18531.65,3 AM
2026-02-23,4,5154,18684.45,18351.24,4 AM
2026-02-23,5,5154,19855.13,19464.38,5 AM
2026-02-23,6,5154,22514.9,21978.33,6 AM
2026-02-23,7,5154,23796.58,23164.63,7 AM
2026-02-23,8,5154,24347.58,23612.92,8 AM
2026-02-23,9,5154,22884.35,22196.74,9 AM
2026-02-23,10,5154,21416.54,20831.54,10 AM
2026-02-23,11,5154,19853.32,19253.99,11 AM
2026-02-23,12,5154,17871.25,17304.01,12 PM
2026-02-23,13,5154,17198.69,16783.25,1 PM
2026-02-23,14,5154,17037.17,16560.56,2 PM
2026-02-23,15,5154,17131.71,16619.34,3 PM
2026-02-23,16,5154,17496.18,17135.6,4 PM
2026-02-23,17,5154,18575.97,18248.56,5 PM
2026-02-23,18,5154,20661.9,20281.38,6 PM
2026-02-23,19,5154,22559.6,22181.29,7 PM
2026-02-23,20,5154,24230.75,23827.21,8 PM
2026-02-23,21,5154,25384.81,24967.49,9 PM
2026-02-23,22,5154,24846.37,24465.54,10 PM
2026-02-23,23,5154,22903.21,22591.88,11 PM
2026-02-24,0,5158,18245.86,18069.52,12 AM
2026-02-24,1,5158,19313.93,19109.43,1 AM
2026-02-24,2,5158,19314.97,19121.14,2 AM
2026-02-24,3,5158,18908.75,18694.66,3 AM
2026-02-24,4,5158,18971.06,18731.48,4 AM
2026-02-24,5,5158,20304.75,20022.29,5 AM
2026-02-24,6,5158,22859.53,22495.85,6 AM
2026-02-24,7,5158,24291.82,23871.69,7 AM
2026-02-24,8,5158,24614.05,24081.56,8 AM
2026-02-24,9,5158,22958.03,22428.75,9 AM
2026-02-24,10,5158,21798.66,21356.38,10 AM
2026-02-24,11,5158,19822.5,19411.6,11 AM
2026-02-24,12,5158,17876.36,17515.66,12 PM
2026-02-24,13,5158,17279.88,16922.98,1 PM
2026-02-24,14,5158,16986.71,16652.5,2 PM
2026-02-24,15,5158,17480.76,17165.83,3 PM
2026-02-24,16,5158,17482.91,17200.1,4 PM
2026-02-24,17,5158,18560.58,18292.37,5 PM
2026-02-24,18,5158,20715.28,20456.81,6 PM
2026-02-24,19,5158,22531.73,22161.2,7 PM
2026-02-24,20,5158,24111.33,23734.66,8 PM
2026-02-24,21,5158,25355.99,24895.81,9 PM
2026-02-24,22,5158,24939.34,24367.63,10 PM
2026-02-24,23,5158,22988.37,22527.98,11 PM
2026-02-25,0,5159,17938.71,17602.29,12 AM
2026-02-25,1,5159,19037.02,18707.34,1 AM
2026-02-25,2,5159,19043.88,18718.44,2 AM
2026-02-25,3,5159,18528.85,18220.64,3 AM
2026-02-25,4,5159,18320.65,18007.11,4 AM
2026-02-25,5,5159,19248.78,18939.39,5 AM
2026-02-25,6,5159,21479.77,21119.55,6 AM
2026-02-25,7,5159,22880.67,22353.8,7 AM
2026-02-25,8,5159,23375.77,22912.75,8 AM
2026-02-25,9,5159,21999.26,21549.16,9 AM
2026-02-25,10,5159,20672.62,20253.63,10 AM
2026-02-25,11,5159,19269.95,18881.78,11 AM
2026-02-25,12,5159,17884.1,17508.93,12 PM
2026-02-25,13,5159,17240.59,16902.05,1 PM
2026-02-25,14,5159,17091.65,16745.59,2 PM
2026-02-25,15,5159,17005.56,16684.47,3 PM
2026-02-25,16,5159,17323.58,17073.8,4 PM
2026-02-25,17,5159,18571.04,18330.23,5 PM
2026-02-25,18,5159,20683.63,20407.17,6 PM
2026-02-25,19,5159,22635.78,22312.38,7 PM
2026-02-25,20,5159,24140.97,23813.59,8 PM
2026-02-25,21,5159,25081.02,24694.81,9 PM
2026-02-25,22,5159,24470.05,24040.42,10 PM
2026-02-25,23,5159,22513.64,22134.18,11 PM
2026-02-26,0,5163,18256.04,17926.05,12 AM
2026-02-26,1,5163,19237.16,18985.7,1 AM
2026-02-26,2,5163,19327.13,19115.14,2 AM
2026-02-26,3,5163,18942.4,18685.62,3 AM
2026-02-26,4,5163,18869.89,18615.79,4 AM
2026-02-26,5,5163,20141.56,19826.72,5 AM
2026-02-26,6,5163,22962.02,22577.86,6 AM
2026-02-26,7,5163,24250.33,23822.28,7 AM
2026-02-26,8,5163,24554.54,24227.29,8 AM
2026-02-26,9,5163,23048.32,22657.11,9 AM
2026-02-26,10,5163,21521.05,20994.66,10 AM
2026-02-26,11,5163,19757.48,19293.88,11 AM
2026-02-26,12,5163,17844.68,17492.92,12 PM
2026-02-26,13,5163,17189.6,16863.52,1 PM
2026-02-26,14,5163,16847.15,16499.62,2 PM
2026-02-26,15,5163,17286.68,16887.65,3 PM
2026-02-26,16,5163,17496.72,17118.33,4 PM
2026-02-26,17,5163,18678.03,18295.81,5 PM
2026-02-26,18,5163,20580.78,20230.09,6 PM
2026-02-26,19,5163,22619.24,22279.05,7 PM
2026-02-26,20,5163,24096.79,23704.87,8 PM
2026-02-26,21,5163,25218.18,24875.09,9 PM
2026-02-26,22,5163,24774.67,24385.01,10 PM
2026-02-26,23,5163,22893.93,22546.29,11 PM
2026-02-27,0,5166,17683.11,17395.96,12 AM
2026-02-27,1,5166,18659.71,18279.17,1 AM
2026-02-27,2,5166,18664.34,18341.0,2 AM
2026-02-27,3,5166,18094.95,17804.69,3 AM
2026-02-27,4,5166,17851.56,17500.3,4 AM
2026-02-27,5,5166,18676.34,18285.22,5 AM
2026-02-27,6,5166,20689.84,20224.37,6 AM
2026-02-27,7,5166,21974.94,21428.61,7 AM
2026-02-27,8,5166,22152.75,21583.79,8 AM
2026-02-27,9,5166,20833.92,20213.61,9 AM
2026-02-27,10,5166,19814.67,19426.67,10 AM
2026-02-27,11,5166,18447.05,18170.22,11 AM
2026-02-27,12,5166,17541.4,16945.6,12 PM
2026-02-27,13,5166,17111.08,16522.47,1 PM
2026-02-27,14,5166,17014.01,16497.2,2 PM
2026-02-27,15,5166,17566.21,17037.65,3 PM
2026-02-27,16,5166,17418.2,16947.66,4 PM
2026-02-27,17,5166,18525.07,18145.22,5 PM
2026-02-27,18,5166,20629.7,20281.48,6 PM
2026-02-27,19,5166,22512.03,22195.56,7 PM
2026-02-27,20,5166,24083.29,23688.15,8 PM
2026-02-27,21,5166,24703.56,24302.21,9 PM
2026-02-27,22,5166,23950.61,23571.81,10 PM
2026-02-27,23,5166,21972.3,21756.06,11 PM
2026-02-28,0,5169,17527.07,17204.44,12 AM
2026-02-28,1,5169,19386.49,19034.24,1 AM
2026-02-28,2,5169,20471.16,20054.04,2 AM
2026-02-28,3,5169,20522.5,20100.49,3 AM
2026-02-28,4,5169,19965.83,19581.57,4 AM
2026-02-28,5,5169,19645.61,19246.22,5 AM
2026-02-28,6,5169,20452.08,20045.91,6 AM
2026-02-28,7,5169,20991.0,20588.87,7 AM
2026-02-28,8,5169,21330.83,20831.6,8 AM
2026-02-28,9,5169,20044.94,19503.58,9 AM
2026-02-28,10,5169,19153.64,18890.04,10 AM
2026-02-28,11,5169,17684.67,17444.57,11 AM
2026-02-28,12,5169,17373.99,17138.65,12 PM
2026-02-28,13,5169,16828.05,16628.16,1 PM
2026-02-28,14,5169,16529.48,16334.77,2 PM
2026-02-28,15,5169,17229.61,17019.9,3 PM
2026-02-28,16,5169,16926.18,16693.53,4 PM
2026-02-28,17,5169,17353.94,17139.2,5 PM
2026-02-28,18,5169,19140.24,18919.65,6 PM
2026-02-28,19,5169,21188.19,20945.93,7 PM
2026-02-28,20,5169,23507.37,23230.47,8 PM
2026-02-28,21,5169,25215.91,24878.57,9 PM
2026-02-28,22,5169,26059.01,25686.42,10 PM
2026-02-28,23,5169,25845.88,25445.43,11 PM
2026-03-01,0,5175,17236.08,16987.15,12 AM
2026-03-01,1,5175,19456.65,19155.31,1 AM
2026-03-01,2,5175,20980.67,20652.86,2 AM
2026-03-01,3,5175,21484.55,21226.43,3 AM
2026-03-01,4,5175,21118.92,20887.41,4 AM
2026-03-01,5,5175,20566.73,20298.04,5 AM
2026-03-01,6,5175,20563.94,20326.61,6 AM
2026-03-01,7,5175,20073.92,19862.25,7 AM
2026-03-01,8,5175,19741.44,19534.83,8 AM
2026-03-01,9,5175,18399.65,18193.14,9 AM
2026-03-01,10,5175,16858.47,17121.33,10 AM
2026-03-01,11,5175,15893.47,16150.0,11 AM
2026-03-01,12,5175,15455.11,15278.49,12 PM
2026-03-01,13,5175,14956.19,14720.25,1 PM
2026-03-01,14,5175,15467.0,15217.24,2 PM
2026-03-01,15,5175,16290.58,16022.31,3 PM
2026-03-01,16,5175,15827.83,15572.12,4 PM
2026-03-01,17,5175,16169.06,15921.9,5 PM
2026-03-01,18,5175,17551.9,17317.44,6 PM
2026-03-01,19,5175,19464.26,19172.31,7 PM
2026-03-01,20,5175,21969.8,21746.06,8 PM
2026-03-01,21,5175,24170.89,23934.94,9 PM
2026-03-01,22,5175,25724.68,25328.89,10 PM
2026-03-01,23,5175,26312.91,25897.18,11 PM
2026-03-02,0,5179,17096.9,16735.4,12 AM
2026-03-02,1,5179,17960.91,17582.45,1 AM
2026-03-02,2,5179,18064.27,17649.1,2 AM
2026-03-02,3,5179,17606.48,17252.82,3 AM
2026-03-02,4,5179,17406.49,17055.29,4 AM
2026-03-02,5,5179,18159.78,17819.43,5 AM
2026-03-02,6,5179,20238.15,19840.2,6 AM
2026-03-02,7,5179,21418.68,21029.77,7 AM
2026-03-02,8,5179,21851.31,21463.96,8 AM
2026-03-02,9,5179,20620.33,20227.63,9 AM
2026-03-02,10,5179,19239.23,18883.62,10 AM
2026-03-02,11,5179,17906.1,17605.2,11 AM
2026-03-02,12,5179,17117.68,16776.79,12 PM
2026-03-02,13,5179,16521.65,16267.05,1 PM
2026-03-02,14,5179,16223.71,15896.65,2 PM
2026-03-02,15,5179,16670.63,16294.39,3 PM
2026-03-02,16,5179,16825.6,16443.77,4 PM
2026-03-02,17,5179,17842.78,17445.29,5 PM
2026-03-02,18,5179,19812.49,19445.6,6 PM
2026-03-02,19,5179,21593.02,21215.08,7 PM
2026-03-02,20,5179,23112.19,22721.94,8 PM
2026-03-02,21,5179,23578.16,23217.55,9 PM
2026-03-02,22,5179,23024.15,22671.13,10 PM
2026-03-02,23,5179,21284.1,20932.18,11 PM
2026-03-03,0,5180,16662.77,16340.5,12 AM
2026-03-03,1,5180,17373.48,16960.29,1 AM
2026-03-03,2,5180,17422.99,17111.94,2 AM
2026-03-03,3,5180,16850.58,16545.14,3 AM
2026-03-03,4,5180,16566.12,16246.41,4 AM
2026-03-03,5,5180,17210.68,16863.95,5 AM
2026-03-03,6,5180,19073.15,18766.07,6 AM
2026-03-03,7,5180,19848.47,19598.06,7 AM
2026-03-03,8,5180,19863.12,19605.6,8 AM
2026-03-03,9,5180,18497.8,18217.54,9 AM
2026-03-03,10,5180,17983.68,17733.19,10 AM
2026-03-03,11,5180,17623.0,17386.42,11 AM
2026-03-03,12,5180,16956.36,16698.18,12 PM
2026-03-03,13,5180,17187.07,16933.97,1 PM
2026-03-03,14,5180,18007.92,17739.66,2 PM
2026-03-03,15,5180,19039.12,18779.76,3 PM
2026-03-03,16,5180,18794.76,18511.65,4 PM
2026-03-03,17,5180,19209.45,18993.12,5 PM
2026-03-03,18,5180,20593.94,20363.08,6 PM
2026-03-03,19,5180,21821.32,21628.62,7 PM
2026-03-03,20,5180,23064.31,22895.74,8 PM
2026-03-03,21,5180,23571.08,23393.15,9 PM
2026-03-03,22,5180,22835.4,22645.33,10 PM
2026-03-03,23,5180,20703.87,20540.07,11 PM
2026-03-04,0,5184,16655.81,16515.16,12 AM
2026-03-04,1,5184,17495.41,17394.74,1 AM
2026-03-04,2,5184,17561.75,17321.54,2 AM
2026-03-04,3,5184,16920.74,16690.5,3 AM
2026-03-04,4,5184,16566.18,16359.54,4 AM
2026-03-04,5,5184,17227.73,16989.54,5 AM
2026-03-04,6,5184,18948.51,18690.31,6 AM
2026-03-04,7,5184,19846.79,19594.03,7 AM
2026-03-04,8,5184,20051.37,19811.69,8 AM
2026-03-04,9,5184,18807.45,18578.46,9 AM
2026-03-04,10,5184,18030.8,17748.28,10 AM
2026-03-04,11,5184,17644.13,17341.86,11 AM
2026-03-04,12,5184,17007.68,16759.25,12 PM
2026-03-04,13,5184,16520.1,16275.53,1 PM
2026-03-04,14,5184,17047.7,16805.14,2 PM
2026-03-04,15,5184,17974.44,17784.53,3 PM
2026-03-04,16,5184,17791.82,17607.56,4 PM
2026-03-04,17,5184,18329.54,18104.43,5 PM
2026-03-04,18,5184,19759.34,19518.03,6 PM
2026-03-04,19,5184,21561.55,21260.69,7 PM
2026-03-04,20,5184,23136.73,22805.62,8 PM
2026-03-04,21,5184,23688.36,23413.85,9 PM
2026-03-04,22,5184,22708.58,22460.96,10 PM
2026-03-04,23,5184,20685.76,20482.37,11 PM
2026-03-05,0,5186,16711.46,16530.65,12 AM
2026-03-05,1,5186,17703.68,17526.67,1 AM
2026-03-05,2,5186,17677.97,17531.68,2 AM
2026-03-05,3,5186,17265.29,17065.92,3 AM
2026-03-05,4,5186,17015.87,16766.48,4 AM
2026-03-05,5,5186,17730.56,17474.83,5 AM
2026-03-05,6,5186,19887.44,19503.92,6 AM
2026-03-05,7,5186,20578.92,20131.01,7 AM
2026-03-05,8,5186,20817.85,20295.82,8 AM
2026-03-05,9,5186,19354.8,18738.84,9 AM
2026-03-05,10,5186,18346.62,17844.24,10 AM
2026-03-05,11,5186,17929.63,17254.4,11 AM
2026-03-05,12,5186,17190.24,16523.45,12 PM
2026-03-05,13,5186,17138.98,16433.9,1 PM
2026-03-05,14,5186,18074.17,17395.43,2 PM
2026-03-05,15,5186,18952.13,18283.49,3 PM
2026-03-05,16,5186,18839.59,18278.72,4 PM
2026-03-05,17,5186,19025.78,18543.63,5 PM
2026-03-05,18,5186,20445.55,20023.94,6 PM
2026-03-05,19,5186,21686.22,21303.48,7 PM
2026-03-05,20,5186,23112.33,22680.97,8 PM
2026-03-05,21,5186,23568.98,23129.17,9 PM
2026-03-05,22,5186,22847.05,22485.85,10 PM
2026-03-05,23,5186,20747.58,20436.7,11 PM
2026-03-06,0,5189,16938.2,16672.6,12 AM
2026-03-06,1,5189,17825.57,17470.35,1 AM
2026-03-06,2,5189,17746.57,17285.3,2 AM
2026-03-06,3,5189,17168.24,16738.74,3 AM
2026-03-06,4,5189,16840.92,16401.0,4 AM
2026-03-06,5,5189,17333.24,16888.66,5 AM
2026-03-06,6,5189,18996.41,18453.96,6 AM
2026-03-06,7,5189,20098.2,19603.22,7 AM
2026-03-06,8,5189,20744.68,20243.86,8 AM
2026-03-06,9,5189,19810.96,19312.6,9 AM
2026-03-06,10,5189,19044.57,18595.73,10 AM
